Link,Titulo,Descripcion,Tipo,Valor,Fecha,Dormitorios,Baños,Comuna
https://www.yapo.cl/los_rios/arrendar/dpto_en_av_italia__cerca_del_hospital_reg_68607107.htm?ca=11_s&oa=68607107&xsp=17,"dpto en av italia, cerca del hospital reg", Departamento nuevo completamente amoblado.valor incluye agua tvcable e internet,Departamento,250000,28 Noviembre 16:50,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_dos_personas_y_un_perrito_68607083.htm?ca=11_s&oa=68607083&xsp=18,Casa dos personas y un perrito, Necesito arrendar una casa que acepten mascotas tengo un perrito pago Hasta $220.000 llamar al 973535580 contactar con sra karina,Casa,220000,28 Noviembre 16:49,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_casa_68606013.htm?ca=11_s&oa=68606013&xsp=19,Busco casa," Busco arriendo de casa por los meses diciembre, enero y febrero 2020. pago hasta $220.000- casa con patio..",Casa,220000,28 Noviembre 16:11,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_valdivia_68605441.htm?ca=11_s&oa=68605441&xsp=20,Cabaña Valdivia," Arriendo cabaña en sector picarte 4000 a pocos metros de sodimac, cuenta con dos habitaciones , un baño, living y cocina full equipada, incluye cable e Internet.Se arrienda mensual a partir del mes de marzo por un valor de $250milPor el mes de diciembre, enero y febrero se arrienda diario para 3 personas, valor $20milLocomoción directa a universidad austral, San Sebastián y Santo Tomás Cualquier información llamar al teléfono +56954471138",Casa,250000,28 Noviembre 15:50,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_amoblada_68603869.htm?ca=11_s&oa=68603869&xsp=21,Pieza Amoblada," Arriendo 2 piezas amobladas a varón solo que trabaje y sea responsable; ubicada a 8 cuadras del centro, cercanía de servicios básicos (supermercados y centro de salud).Incluye:Wifi-Luz-Agua-Uso de cocina-Lavadora.Dirección: Domeyko N°282.Teléfono de contacto: 632- 215857.Tratar con: Señora Irma.Valor Mensual 115.000-.",Pieza,115000,28 Noviembre 14:50,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_isla_teja_para_compartir__68603702.htm?ca=11_s&oa=68603702&xsp=22,Cabaña isla teja para compartir," Se buca compañera para compartir cabaña a 2 cuadras de universidad austral isla teja Cuenta con una habitacion, con cama de 1 plaza, closet, escritorio. Living-comedor, estufa leña, internet.   Gasto de luz, agua y gas aparte(se dividen gastos)",Casa,150000,28 Noviembre 14:43,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_amoblado_con_estacionamiento_68603658.htm?ca=11_s&oa=68603658&xsp=23,Departamento amoblado con estacionamiento," Departamento 100% amobladoIncluye cocina a gas, refrigerador, aire acondicionado, terraza, 1 dormitorio 1 baño, sala de estar y cocinaGastos aparte Luz. Agua, gastos comunesMas Garantia Ubicado en parque urbano linch 950",Departamento,340000,28 Noviembre 14:41,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amoblada_68603620.htm?ca=11_s&oa=68603620&xsp=24,Cabaña amoblada," Se arrienda cabaña amobladaSector pedro de montoya, (frente a sodimac)Totalmente amoblada! Luz aparte! (Y gas)Se pide medio mes de garantía(100.000)Con contrato de arriendo. Para persona sola, o pareja tranquila.Sin niños.Llamar reales interesados. Fono:9-86986658 sra Erna Peña",Departamento,200000,28 Noviembre 14:40,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amoblada_mensual_67708778.htm?ca=11_s&oa=67708778&xsp=25,cabaña amoblada mensual, Cabaña amoblada para estudiantes 1o2 personas independiente Noviembre y Diciembre cable Internet locomocion a la puerta sector Los fundadores VALDIVIA.,Casa,230000,28 Noviembre 14:20,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_en_isla_teja_68602622.htm?ca=11_s&oa=68602622&xsp=26,Busco cabaña en Isla teja, Busco cabaña en Isla teja para 2 estudiantes de marzo a diciembre 2020,Casa,280000,28 Noviembre 14:04,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_o_departamento_68600775.htm?ca=11_s&oa=68600775&xsp=27,cabaña o departamento," Idealmente con entrada independiente  y conexión a lavadora a contar de Febrero 2020, año corrido.Tengo un perro chihuahua , no rompe nada y es pequeñisimo. Cualquier dato es agradecido  Sector de preferencia cerca del terminal de buses, centro o cerca del CAS (centro médico Militar)",Departamento,200000,28 Noviembre 12:59,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_1_persona_68599355.htm?ca=11_s&oa=68599355&xsp=28,Cabaña 1 persona," Arriendo cabaña a partir de diciembre, sector regional para una persona responsable que trabaje o estudie . Más información al +569 79409669",Departamento,180000,28 Noviembre 12:14,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/arrendamos_amplia_propiedad_comercial_68598486.htm?ca=11_s&oa=68598486&xsp=29,Arrendamos amplia propiedad Comercial," Se arrienda amplia propiedad comercial, superficie de 970 mt2 todo construido.Ubicada en Avda. Picarte, muy central.-Consultas y más informaciónCel + 56 934070869Maipú 187 oficina 21",Comercial e industrial,250000,28 Noviembre 11:46,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/arrendamos_casa_altos_de_mahuiza_68597721.htm?ca=11_s&oa=68597721&xsp=30,Arrendamos casa Altos de Mahuiza," $ 350.000  Arrendamos casa Altos de Mahuiza Consta de 3 dormitorios, 1 baño, cocina amoblada, living comedor. Bodega, combustión lenta, cortinas y lámparas.  Entrega inmediata  Consulta  Cel + 56 934070869 Maipú 187 oficina 21",Casa,350000,28 Noviembre 11:15,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/se_busca_cabana_para_3_estudiantes_marzo_dic_2020_68597268.htm?ca=11_s&oa=68597268&xsp=31,Se busca cabaña para 3 estudiantes marzo-dic 2020," se busca cabaña con 3 dormitorios para 3 estudiantes universitarias, completamente amoblada, ojalá con lavadora para año 2020",Casa,350000,28 Noviembre 10:53,3,3,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_sector_paillao__2d___1b_68593301.htm?ca=11_s&oa=68593301&xsp=32,"Cabaña sector Paillao, 2D - 1B"," Cabaña recién construida en gran sitio. Sector Paillao (final).Cuenta con dos dormitorios, un baño, living-comedor y cocina. Tiene combustión lenta.Puede ser arrenda sin amoblar o semi-amoblada. Verdaderos interesados llamar a +569 99393418",Casa,250000,28 Noviembre 00:55,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_diciembre_sin_garantia__68591784.htm?ca=11_s&oa=68591784&xsp=33,Pieza Diciembre sin garantía," Se arrienda dormitorio grande y amoblado, con todos los servicios para diciembre 2019$120.000 sin garantía Número de WhatsApp +56954576138 Sra. Mirtha Dirección. Pedro Montt pasaje Finlandia 2770Valdivia 2019.",Pieza,120000,27 Noviembre 23:41,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_depto_o_cabana_68590430.htm?ca=11_s&oa=68590430&xsp=34,Busco Depto o cabaña," Busco departamento o cabaña, semi amoblada, sector céntrico para arrendar por año corrido, en lo posible desde enero 2020, con dos dormitorios, 1 baño. Dejar datos o fotografías al whatssap +56959110687",Departamento,300000,27 Noviembre 22:40,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_en_condominio_rio_valdivia_68587306.htm?ca=11_s&oa=68587306&xsp=35,Casa en condominio Río Valdivia," Casa en condominio cerrado, acceso controlado, conta de 3 dormitorios, 2 baños loggia bodega, orilla rio Valdivia sector las mulatas en Condominio Río Valdivia",Casa,390000,27 Noviembre 20:30,3,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/dpto_mes_de_diciembre_y_enero_68586647.htm?ca=11_s&oa=68586647&xsp=36,dpto mes de diciembre y enero," Arriendo departamento ubicado en Avenida Lynch #950, condominio jardin urbano etapa 3.El departamento tiene:-Cocina equipada.-Tv Cable y wifi-2 piezas con cama matrimonial y cada una con su baño. Valor: $400.000 mensualSolo por los meses de Diciembre y Enero.Interesados llamar al 72751869.-",Departamento,400000,27 Noviembre 20:02,2,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_villa_galilea__68585337.htm?ca=11_s&oa=68585337&xsp=37,Pieza villa galilea," Arriendo cómoda y amplia pieza, con closet y cama americana de una plaza y media, en sector villa galilea, gastos comunes incluidos más wifi y cable, derecho a usar los espacios comunes y lavadora. Ambiente jovial, el baño se comparte solo con otra persona. Entrada independiente, sin restricciones de horario. Locomoción a la puerta micro 3 y 20. No se pide en verano. Se paga mes adelantado más $40.000 de garantía. Disponibilidad inmediata.",Pieza,125000,27 Noviembre 19:09,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/busco_cabana_amoblada__68584603.htm?ca=11_s&oa=68584603&xsp=38,Busco Cabaña amoblada," Busco cabaña amoblada para arrendar el próximo año, que no esté tan alejada del centro",Casa,200000,27 Noviembre 18:43,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amoblada_68580630.htm?ca=11_s&oa=68580630&xsp=39,Cabaña Amoblada," Se arrienda cabaña. Amoblada año corrido para un máximo de 2 personas, no se arrienda a estudiantes ni se permiten mascotas, exelente ubicación a 4 cuadras de la plaza y a dos y media del supermercado Eltit. Garantía se piden 100.000 pesos arriendo incluye Internet Wi Fi y TV por cable",Casa,230000,27 Noviembre 16:31,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_las_animas_68574995.htm?ca=11_s&oa=68574995&xsp=40,Cabaña las animas, Busco cabaña para 1 persona sector las animas,Casa,180000,27 Noviembre 13:25,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabanas__68477469.htm?ca=11_s&oa=68477469&xsp=41,Cabañas, Se arrienda cabaña amueblada en sector guacamayo ruta T- 425 N°740,Casa,270000,27 Noviembre 12:32,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_centro_de_valdivia_68573564.htm?ca=11_s&oa=68573564&xsp=42,Departamento Centro De Valdivia," Propiedades Victoria Monsalve arrienda exclusivo departamento con inmejorable vista al Río, consta de:-Living-Comedor-Cocina amoblada-4 Dormitorios-4 Baños-Despensa o habitación de servicio.-Bodega-Sin estacionamiento-190 M2 construidos.-Las superficies y características entregadas de la propiedad son aproximadas y referenciales y han sido proporcionadas por su dueño.",Departamento,800000,27 Noviembre 12:28,4,4,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_isla_teja_68572496.htm?ca=11_s&oa=68572496&xsp=43,departamento Isla Teja," Se arrienda excelente departamento en 5to piso ubicado en calle Pintor Ricardo Anwandter 101.Valor $420.000Valor gastos comunes $65.000 aproxEl departamento cuenta con-Living comedor-Cocina-2 dormitorios-2 baños-Bodega-EstacionamientoOtros-Conserje 24/7-AscensorCercano a supermercado, restaurantes, farmacias, servicentros, colegios, universidad, entre otros.",Departamento,420000,27 Noviembre 11:51,2,2,Valdivia
https://www.yapo.cl/los_rios/arrendar/departamento_duplex_jardin_urbano_ii_68572102.htm?ca=11_s&oa=68572102&xsp=44,Departamento Dúplex Jardín Urbano II, El  departamento  consta de:-Living-comedor-Cocina americana-2 Dormitorios-1 Baño-1 Estacionamiento-Portería las 24 hrs.-Excelente locomoción.-Arriendo mensual $340.000.- incluye gastos comunes.,Departamento,340000,27 Noviembre 11:37,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_68572010.htm?ca=11_s&oa=68572010&xsp=45,Cabaña, Semiamoblada 2 dormitorios 2 pisos,Casa,180000,27 Noviembre 11:33,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/arriendo_cabana_68514647.htm?ca=11_s&oa=68514647&xsp=46,Arriendo Cabaña," Cabaña semi-amoblada, $ 200.000 mensuales,Garantia $ 100.000, incluye estacionamiento, wi-fi, luz y agua se paga aparte.Telefono +56 9 9784 0191Dirección, Calle Pedro Videla N°10, Villa los Copihues",Departamento,200000,27 Noviembre 11:09,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_para_3_personas_en_isla_teja_ano_corrido_68570890.htm?ca=11_s&oa=68570890&xsp=47,Cabaña para 3 personas en Isla Teja año corrido," Se arrienda amplia cabaña para 3 personas por año corrido a contar del presente mes de diciembre en adelante, ubicada en calle Los Avellanos, Isla Teja, consta de 3 dormitorios, uno matrimonial y 2 con cama de plaza y media, completamente amoblada, tiene lavadora, combustión lenta y terraza, el arriendo incluye el agua, TV cable e Internet, solo se paga la cuenta de la luz y el gas.",Departamento,350000,27 Noviembre 10:47,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_independiente_en_valdivia_68567271.htm?ca=11_s&oa=68567271&xsp=48,Cabaña Independiente en Valdivia," Cabaña independiente para 1 persona c/u. Cocina amoblada y equipada, 1 baño, 1 dormitorio cama 1 plaza. Ubicada en Villa Los Leones, a pasos de supermercado Unimarc y locales comerciales, comisaría. Locomoción colectiva a 1 cuadra (micros línea 4-5 y 20, colectivos línea verde). Cerca de Hospital Regional y Campus Miraflores UACH.Arriendo $150.000 c/uIncluye wifi, agua, TV cable (luz con medidor individual según consumo).Contactar al 979277980 para coordinar visita.",Departamento,150000,27 Noviembre 01:20,1,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_sector_regional_68567265.htm?ca=11_s&oa=68567265&xsp=49,Cabaña sector regional," Se arrienda cabaña para 3 personas $130.000 c/u 3 dormitorios, incluye internet y cable, completamente amueblada. Teléfono de contacto (632)2272324. Celular +56971321738 señora Sonia. Dirección Italia con Atenas #1890",Casa,390000,27 Noviembre 01:19,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/arriendo_dpto_duplex_jardin_urbano_ii_68777435.htm?ca=11_s&first=1&oa=68777435&xsp=0,Arriendo dpto Duplex Jardin Urbano II, Propiedades Victoria Monsalve arrienda departamento en Condominio Jardin Urbano II. Ubicad en 5to piso departamento duplexValor arriendo $340.000 con gastos comunes incluidosPrimer Piso-Living-comedor-Cocina americanaSegundo Piso-2 Dormitorios-1 BañoOtros-1 Estacionamiento-Conserjería 24/7.-Sin AmoblarArriendo mensual $340.000.- incluye gastos comunes.,Departamento,340000,5 Diciembre 17:41,2,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/arriendo_dpto_centro_valdivia_68777190.htm?ca=11_s&oa=68777190&xsp=1,Arriendo Dpto Centro Valdivia," Propiedades Victoria Monsalve arrienda exclusivo departamento con inmejorable vista al Río, consta de:Valor arriendo $800.000-Living-Comedor-Cocina amoblada-4 Dormitorios-4 Baños-Despensa o habitación de servicio.-Bodega-Sin estacionamiento-180 M2 construidos.Frente al Río Calle CalleCercano a costanera, supermercado, restaurantes, servicios públicos, farmacias, comercio, clínica, entre otros.",Departamento,800000,5 Diciembre 17:34,4,4,Valdivia
https://www.yapo.cl/los_rios/arrendar/pieza_por_dia__68777157.htm?ca=11_s&oa=68777157&xsp=2,pieza por día," Habitación amplia y cómoda , wifi , cable ,baño compartido con una sola persona ,además derecho a cocinar , lavar , ocupar living y comedor de la casa habitación , ambiente familiar y ameno , se encuentra ubicado en un Barrio histórico y tranquilo de la ciudad de Valdivia , además al llegar al barrio te encuentras con el río calle calle en máximo esplendor , posee una  una costanera dónde podrás caminar y apreciar el paisaje ,tiene una playa a pocos metros del domicilio y negocios locales en el sector.",Pieza,20000,5 Diciembre 17:33,,,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_amoblada_sector_santa_elena_68776742.htm?ca=11_s&oa=68776742&xsp=3,Casa amoblada sector Santa Elena," Arriendo de casa ubicada en residencial sector de Santa Elena. Entorno cuenta con acceso a locomoción, comercio minorista local de abarrotes, panadería.  Fácil acceso vial a través de avenidas Circunvalación, que permite desplazamientos hacia Errazuriz, Ramón Picarte, Pedro Montt entre otros.Distribución:Living con sofá seccional, comedor 6 sillas, mueble modular, mesa lateral, combustión lenta. TV Plasma.Habitación matrimonial con cama 2 plazas, juego veladores, closet empotrado.  Habitación single con cama de 1 plaza, closet armado. TV tradicional.Habitación single sin cama, cajonera.Baño con pie de duchaCocina equipada con menaje, refrigerador dos puertas, horno microondas, cocina 4 platos, mobiliario funcional.Logia exterior techada, con piso radier, lavadora automática.Cierre lateral para almacenamiento de leña, techado, con piso radier.Jardín posterior, estacionamiento frontal para 1 vehículo.",Casa,340000,5 Diciembre 17:22,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/casa_3_dormitorios_68775092.htm?ca=11_s&oa=68775092&xsp=4,Casa 3 dormitorios," Acogedora casa 3 dormitorios, 1 baño , cocina amoblada, 2 dormitorios con closet ,ubicada en Villa Portal Valdivia, Las Animas. Pasaje cerrado con portón metálico, detrás de Sup. Unimarc,  locomoción a pasos, micro 2 y colectivos, cercano a centros de salud, colegios y Universidad. Se arrienda año corrido. Reales interesados llamar al 976958127 - 986959031 , se pide mes de anticipo y mes de garantía con contrato notarial",Casa,250000,5 Diciembre 16:27,3,1,Valdivia
https://www.yapo.cl/los_rios/arrendar/cabana_amoblada_67391971.htm?ca=11_s&oa=67391971&xsp=5,Cabaña amoblada," Cabaña amoblada, en sector residencial Parque Krahmer, para persona sola que trabaje, con contrato de trabajo comprobable. Incluye agua, tv cable y wi-fi. Se arrienda con contrato notarial y mes de garantía.Llamar al fono 958484738",Departamento,180000,5 Diciembre 15:32,1,1,Valdivia
